N,P,K,ph,temperature,humidity,rainfall,altitude_m,Zn,S,soil_moisture,label
0.2017,2.0,259.0,5.3,16.8074999995,10235.000001749999,30.580000003000002,33021.116625328366,0.6,18.0,0.77,Dagussa
0.2017,2.0,181.0,5.3,17.460833333375,10686.666667500001,34.343333333000004,32985.437862553255,1.3,17.0,0.8,Dagussa
0.2017,15.0,622.0,5.3,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,3.3,10.0,0.7,Dagussa
0.2158,3.0,436.0,5.2,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,0.9,14.0,0.7,Dagussa
0.2201,1.0,122.0,4.8,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.4,11.0,0.7,Dagussa
0.1637,2.0,192.0,5.5,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.8,11.0,0.7,Dagussa
0.2174,3.0,233.0,4.9,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.4,14.0,0.7,Dagussa
0.2175,3.0,62.0,5.6,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,0.6,20.0,0.7,Dagussa
0.2085,2.0,122.0,5.3,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.2,16.0,0.7,Dagussa
0.1116,3.0,143.0,5.6,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.3,15.0,0.7,Dagussa
0.2193,4.0,341.0,5.3,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.6,14.0,0.7,Dagussa
0.2099,3.0,285.0,5.0,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.4,11.0,0.7,Dagussa
0.2232,2.0,395.0,5.3,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.8,14.0,0.7,Dagussa
0.1844,2.0,386.0,4.7,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.4,15.0,0.7,Dagussa
0.1986,3.0,275.0,5.3,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.3,15.0,0.7,Dagussa
0.2179,2.0,457.0,5.4,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.6,14.0,0.7,Dagussa
0.2344,4.0,255.0,5.1,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,4.3,14.0,0.7,Dagussa
0.192,3.0,351.0,5.3,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.7,15.0,0.7,Dagussa
0.2344,3.0,297.0,5.1,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.5,13.0,0.7,Dagussa
0.2072,2.0,246.0,5.4,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.7,15.0,0.7,Dagussa
0.2344,2.0,368.0,5.1,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.5,16.0,0.7,Dagussa
0.2344,2.0,375.0,5.1,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.5,17.0,0.7,Dagussa
0.2344,2.0,333.0,5.1,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.2,20.0,0.7,Dagussa
0.1262,2.0,91.0,5.1,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.0,27.0,0.7,Dagussa
0.236,2.0,338.0,5.1,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.4,12.0,0.7,Dagussa
0.224,2.0,260.0,4.8,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.0,20.0,0.7,Dagussa
0.228,2.0,217.0,4.9,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,0.8,14.0,0.7,Dagussa
0.1645,2.0,287.0,5.1,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,0.7,17.0,0.7,Dagussa
0.199,2.0,158.0,5.0,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.1,13.0,0.7,Dagussa
0.2245,3.0,242.0,5.1,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.7,12.0,0.7,Dagussa
0.21,2.0,247.0,5.39,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.2,12.0,0.7,Dagussa
0.21,2.0,291.0,5.39,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.0,12.0,0.7,Dagussa
0.21,3.0,247.0,5.39,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.1,13.0,0.7,Dagussa
0.21,3.0,384.0,5.39,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.3,15.0,0.7,Dagussa
0.1761,3.0,222.0,4.9,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.0,19.0,0.7,Dagussa
0.1731,3.0,414.0,5.0,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.7,16.0,0.7,Dagussa
0.1706,3.0,133.0,4.7,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,2.2,18.0,0.7,Dagussa
0.1678,4.0,245.0,4.7,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.1,20.0,0.7,Dagussa
0.1635,3.0,166.0,4.9,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.1,16.0,0.7,Dagussa
0.1667,2.0,399.0,5.5,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,2.0,9.0,0.7,Dagussa
0.128,2.0,378.0,5.1,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.6,12.0,0.7,Dagussa
0.138,3.0,228.0,5.0,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.2,19.0,0.7,Dagussa
0.1492,3.0,254.0,5.2,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.6,12.0,0.7,Dagussa
0.1591,4.0,219.0,5.0,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,0.8,18.0,0.7,Dagussa
0.1552,2.0,230.0,5.2,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.1,15.0,0.7,Dagussa
0.1614,5.0,128.0,4.9,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,0.7,18.0,0.7,Dagussa
0.1531,2.0,250.0,5.3,19.236250000374994,10472.5,24.306666665999998,32957.289113476414,1.2,13.0,0.7,Dagussa
0.184,3.0,277.0,5.1,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,2.8,15.0,0.7,Dagussa
0.125,4.0,238.0,5.3,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.6,15.0,0.7,Dagussa
0.1411,3.0,183.0,4.9,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.3,16.0,0.7,Dagussa
0.1765,2.0,232.0,5.5,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,1.4,12.0,0.7,Dagussa
0.1694,4.0,412.0,5.4,19.975833332875,11013.333333999999,26.873333333,32909.59841822012,2.7,22.0,0.7,Dagussa
0.275,85.0,832.0,6.1,21.007083333375,11215.000001,22.426666671,32846.778606085936,5.6,7.0,0.55,Fallow
0.1115,2.0,301.0,6.3,20.393750000374997,10025.0,13.626666666999999,32909.064359184056,1.2,6.0,0.62,Fallow
0.229,2.0,301.0,5.4,20.393750000374997,10025.0,13.626666666999999,32909.064359184056,1.4,10.0,0.62,Fallow
0.1,5.19,315.0,6.76,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.06,7.28,0.74,Fallow
0.2353,1.0,76.0,5.3,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.9,14.0,0.73,Fallow
0.0983,6.0,354.0,7.3,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.3,7.0,0.74,Fallow
0.1539,4.0,348.0,5.8,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.3,11.0,0.74,Fallow
0.0445,7.0,238.0,7.1,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.1,7.0,0.74,Fallow
0.3218,3.0,89.0,5.0,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.1,11.0,0.74,Fallow
0.252362008,1.0,185.0,7.0,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.7,7.0,0.73,Fallow
0.1235,1.0,167.0,5.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.2,4.0,0.73,Fallow
0.4477,11.0,378.0,6.0,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.5,6.0,0.73,Fallow
0.260151402,9.0,350.0,6.2,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.7,8.0,0.73,Fallow
0.1177,6.0,197.0,6.1,16.8074999995,10235.000001749999,30.580000003000002,33021.116625328366,2.8,22.0,0.77,Fallow
0.2279,46.0,422.0,5.3,16.8074999995,10235.000001749999,30.580000003000002,33021.116625328366,2.7,12.0,0.77,Fallow
0.134622792,10.0,257.0,6.9,17.892500000374998,9325.8333335,17.903333337,33025.017679258104,1.6,7.0,0.63,Fallow
0.1333,5.0,507.0,5.4,16.8074999995,10235.000001749999,30.580000003000002,33021.116625328366,1.7,10.0,0.77,Fallow
0.250293402,4.0,79.0,5.8,16.8074999995,10235.000001749999,30.580000003000002,33021.116625328366,0.6,11.0,0.77,Fallow
0.2289,7.25,235.12,5.85,16.8074999995,10235.000001749999,30.580000003000002,33021.116625328366,1.59,3.47,0.77,Fallow
0.0969,19.0,117.0,6.0,16.8074999995,10235.000001749999,30.580000003000002,33021.116625328366,1.1,5.0,0.77,Fallow
0.2289,2.0,82.0,5.41,17.460833333375,10686.666667500001,34.343333333000004,32985.437862553255,1.0,9.0,0.8,Fallow
0.1209,1.0,117.0,6.4,16.8074999995,10235.000001749999,30.580000003000002,33021.116625328366,0.9,7.0,0.77,Fallow
0.2289,1.0,114.0,5.5,16.8074999995,10235.000001749999,30.580000003000002,33021.116625328366,0.5,8.0,0.77,Fallow
0.3044,17.0,158.0,5.1,16.8074999995,10235.000001749999,30.580000003000002,33021.116625328366,0.7,7.0,0.77,Fallow
0.1156,7.0,50.0,5.3,16.8074999995,10235.000001749999,30.580000003000002,33021.116625328366,1.0,11.0,0.77,Fallow
0.5309,6.0,125.0,5.2,16.8074999995,10235.000001749999,30.580000003000002,33021.116625328366,0.7,14.0,0.77,Fallow
0.11,13.0,321.0,6.7,21.007083333375,11215.000001,22.426666671,32846.778606085936,1.4,5.0,0.55,Maize
0.3594,240.0,1643.0,7.4,21.007083333375,11215.000001,22.426666671,32846.778606085936,6.7,14.0,0.55,Maize
0.251,230.0,1644.0,7.0,20.393750000374997,10025.0,13.626666666999999,32909.064359184056,11.1,11.0,0.62,Maize
0.122,2.0,462.0,6.0,21.007083333375,11215.000001,22.426666671,32846.778606085936,1.3,8.0,0.55,Maize
0.247,4.0,301.0,4.9,20.393750000374997,10025.0,13.626666666999999,32909.064359184056,1.4,20.0,0.62,Maize
0.2,7.17,153.0,8.14,20.393750000374997,10025.0,13.626666666999999,32909.064359184056,1.01,17.3,0.62,Maize
0.2686,224.0,1464.0,7.0,20.393750000374997,10025.0,13.626666666999999,32909.064359184056,6.8,11.0,0.62,Maize
0.217,3.0,315.0,5.9,21.007083333375,11215.000001,22.426666671,32846.778606085936,2.3,13.0,0.55,Maize
0.2435,116.0,1023.0,6.5,20.393750000374997,10025.0,13.626666666999999,32909.064359184056,21.8,15.0,0.62,Maize
0.203,4.0,515.0,5.2,20.393750000374997,10025.0,13.626666666999999,32909.064359184056,1.3,19.0,0.62,Maize
0.09,0.99,245.0,5.76,21.007083333375,11215.000001,22.426666671,32846.778606085936,1.03,14.3,0.55,Maize
0.2387,48.0,1294.0,6.2,20.393750000374997,10025.0,13.626666666999999,32909.064359184056,4.2,14.0,0.62,Maize
0.1985,17.0,495.0,5.6,20.393750000374997,10025.0,13.626666666999999,32909.064359184056,2.5,7.0,0.62,Maize
0.19,10.7,307.0,4.86,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.21,17.5,0.73,Maize
0.122,3.0,245.0,6.1,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.0,8.0,0.73,Maize
0.2068,3.0,532.0,5.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.3,13.0,0.73,Maize
0.26,3.24,291.0,5.19,16.979166667125,10435.833335,30.153333336,32994.519581729415,3.03,14.7,0.73,Maize
0.1524,3.0,395.0,5.3,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.0,16.0,0.74,Maize
0.21,2.04,389.0,5.11,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.9,13.7,0.73,Maize
0.23,1.93,257.0,5.14,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.55,11.9,0.73,Maize
0.1455,1.0,253.0,5.4,16.695000000375,9474.999999,21.486666663,33042.082321614136,0.6,24.0,0.74,Maize
0.25,3.06,515.0,4.82,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.04,29.4,0.73,Maize
0.26,13.9,149.0,5.04,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.57,15.0,0.73,Maize
0.23,2.93,370.0,4.96,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.35,19.6,0.73,Maize
0.207,22.0,772.0,5.8,16.695000000375,9474.999999,21.486666663,33042.082321614136,2.3,9.0,0.74,Maize
0.25,2.09,258.0,5.13,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.62,14.9,0.73,Maize
0.2,2.71,350.0,5.01,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.57,23.8,0.73,Maize
0.2809,17.0,411.0,4.9,16.695000000375,9474.999999,21.486666663,33042.082321614136,4.4,13.0,0.74,Maize
0.21,2.25,97.0,5.01,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.93,17.4,0.73,Maize
0.176938188,21.8,192.0,7.25,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.0,6.6,0.73,Maize
0.304697117,26.4,129.0,6.25,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.3,8.3,0.73,Maize
0.2,1.58,737.0,5.02,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.29,19.0,0.73,Maize
0.170013338,6.3,70.0,6.65,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.0,5.4,0.73,Maize
0.2242,5.0,565.0,5.1,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.7,11.0,0.73,Maize
0.143328461,19.2,79.0,6.25,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.2,8.8,0.73,Maize
0.19890058,3.0,202.0,5.1,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.3,24.0,0.73,Maize
0.191791347,136.7,190.0,6.46,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.4,11.9,0.73,Maize
0.098593947,7.5,95.0,5.87,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.9,6.4,0.73,Maize
0.294666827,41.1,138.0,6.1,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.4,11.3,0.73,Maize
0.19890058,5.09,161.17,5.1,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.18,24.07,0.73,Maize
0.19,2.07,163.0,4.62,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.83,26.5,0.73,Maize
0.2048,3.0,298.0,5.7,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.5,6.0,0.74,Maize
0.2094,3.0,179.0,5.0,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.0,22.0,0.73,Maize
0.2021,1.0,327.0,4.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.5,20.0,0.73,Maize
0.05,19.2,123.0,6.32,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.8,8.0,0.73,Maize
0.183923547,5.0,296.0,5.2,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.2,24.0,0.73,Maize
0.22025364,7.4,61.0,6.65,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.0,8.2,0.73,Maize
0.1273,2.0,384.0,6.1,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.5,19.0,0.73,Maize
0.13,0.6,266.0,7.82,16.695000000375,9474.999999,21.486666663,33042.082321614136,0.94,8.74,0.74,Maize
0.2,3.65,424.0,6.33,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.15,7.85,0.74,Maize
0.137,2.0,259.0,5.8,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.8,20.0,0.73,Maize
0.179883668,3.0,380.0,6.0,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.9,14.0,0.73,Maize
0.21,8.51,370.0,5.41,16.695000000375,9474.999999,21.486666663,33042.082321614136,2.07,9.84,0.74,Maize
0.2549,2.0,137.0,4.8,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.2,15.0,0.73,Maize
0.2451,5.0,514.0,5.3,17.460833333375,10686.666667500001,34.343333333000004,32985.437862553255,3.1,12.0,0.8,Maize
0.164829547,23.0,359.0,5.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.7,26.0,0.73,Maize
0.247345527,4.0,619.0,5.5,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.9,24.0,0.73,Maize
0.144175153,1.5,189.0,6.94,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.8,0.05,0.73,Maize
0.204697726,7.6,214.0,5.25,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.1,12.9,0.73,Maize
0.104,8.0,431.0,7.0,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.4,9.0,0.73,Maize
0.190013995,5.4,223.0,7.16,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,2.1,0.05,0.73,Maize
0.159225412,12.4,329.0,7.64,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.3,0.05,0.73,Maize
0.196423695,6.5,555.0,5.55,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,2.7,10.3,0.73,Maize
0.211608102,13.0,797.0,5.7,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,3.6,14.7,0.73,Maize
0.186215179,2.4,486.0,5.45,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.5,7.3,0.73,Maize
0.1752,2.0,158.0,5.4,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.8,10.0,0.73,Maize
0.182873802,3.8,410.0,5.31,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.4,7.4,0.73,Maize
0.287016226,4.0,614.0,5.3,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.2,23.0,0.73,Maize
0.240991169,51.4,516.0,5.95,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,3.9,4.0,0.73,Maize
0.145299107,4.1,263.0,6.65,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.2,0.05,0.73,Maize
0.0895,6.0,594.0,6.9,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.6,11.0,0.73,Maize
0.20350871,1.7,148.0,5.65,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.6,4.6,0.73,Maize
0.186725216,2.7,105.0,5.53,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,0.9,9.9,0.73,Maize
0.118456249,6.84,186.4,6.0,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.15,5.71,0.73,Maize
0.287016226,3.94,326.36,5.3,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.72,13.64,0.73,Maize
0.1638,1.0,696.0,5.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.3,18.0,0.73,Maize
0.2325,4.0,514.0,5.5,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.4,9.0,0.73,Maize
0.1,10.1,92.0,6.22,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.44,7.24,0.73,Maize
0.12,27.0,491.0,6.96,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.57,9.83,0.74,Maize
0.1,66.7,448.0,7.12,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,2.74,12.3,0.73,Maize
0.12223,4.0,169.0,5.4,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.0,12.0,0.73,Maize
0.1211,1.0,200.0,5.6,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.2,15.0,0.73,Maize
0.27,3.54,502.0,5.93,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,2.18,13.7,0.73,Maize
0.1274,4.0,408.0,6.5,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.5,10.0,0.73,Maize
0.1638,4.0,922.0,5.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,5.7,14.0,0.73,Maize
0.229282801,4.98,222.15,5.0,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.4,25.17,0.73,Maize
0.13,1.77,372.0,6.77,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.32,11.9,0.73,Maize
0.169855492,1.6,304.0,6.78,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,0.8,0.05,0.73,Maize
0.1357,3.0,410.0,6.3,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.3,7.0,0.73,Maize
0.1134,4.0,208.0,6.0,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.6,4.0,0.74,Maize
0.1236,3.0,349.0,6.4,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.3,7.0,0.73,Maize
0.28,4.96,186.0,5.7,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,2.25,14.9,0.73,Maize
0.16,2.66,269.0,6.27,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,2.85,11.5,0.73,Maize
0.009379812,4.0,365.0,5.8,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.1,11.0,0.73,Maize
0.009379812,3.0,493.0,5.8,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.2,19.0,0.73,Maize
0.1515,4.0,631.0,6.7,16.695000000375,9474.999999,21.486666663,33042.082321614136,2.1,9.0,0.74,Maize
0.1638,2.0,166.0,5.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.7,23.0,0.73,Maize
0.252834987,3.0,733.0,5.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.6,16.0,0.73,Maize
0.153057985,101.0,812.0,5.4,16.979166667125,10435.833335,30.153333336,32994.519581729415,7.8,9.0,0.73,Maize
0.153057985,2.41,469.99,5.4,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.22,16.86,0.73,Maize
0.1681,2.0,240.0,5.5,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.8,9.0,0.73,Maize
0.28,3.14,274.0,5.88,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,2.16,14.1,0.73,Maize
0.1265,6.0,545.0,6.6,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.4,9.0,0.73,Maize
0.009379812,3.0,352.0,5.8,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.9,10.0,0.73,Maize
0.252362008,2.0,521.0,7.0,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.5,17.0,0.73,Maize
0.252834987,2.0,142.0,5.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.9,23.0,0.73,Maize
0.235689774,1.0,124.0,5.6,16.979166667125,10435.833335,30.153333336,32994.519581729415,0.5,22.0,0.73,Maize
0.26,4.52,230.0,5.4,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.34,12.8,0.73,Maize
0.2353,3.0,530.0,7.2,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,4.4,7.0,0.73,Maize
0.1629,8.0,374.0,5.6,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.6,14.0,0.73,Maize
0.0851,66.0,726.0,8.1,16.695000000375,9474.999999,21.486666663,33042.082321614136,1.9,14.0,0.74,Maize
0.0985,1.0,482.0,6.5,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.5,6.0,0.73,Maize
0.186203319,4.0,379.0,5.79,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.3,6.2,0.73,Maize
0.2276,9.0,703.0,5.6,16.979166667125,10435.833335,30.153333336,32994.519581729415,3.1,9.0,0.73,Maize
0.252834987,3.0,328.0,5.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.3,17.0,0.73,Maize
0.207024612,2.0,471.0,5.3,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.9,23.0,0.73,Maize
0.23,2.12,610.0,5.78,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,2.48,14.6,0.73,Maize
0.09,14.5,175.0,6.02,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.17,8.38,0.73,Maize
0.27,4.81,123.0,5.34,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.05,17.8,0.73,Maize
0.217488577,1.6,130.0,5.55,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.2,8.0,0.73,Maize
0.252362008,4.0,165.0,7.0,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.5,11.0,0.73,Maize
0.252362008,3.0,487.0,7.0,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.3,21.0,0.73,Maize
0.2011,3.0,311.0,6.8,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.9,7.0,0.73,Maize
0.29102335,3.78,660.0,6.18,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,2.04,12.9,0.73,Maize
0.162474818,1.5,275.0,5.85,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.1,14.6,0.73,Maize
0.1963,5.0,453.0,6.0,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,2.2,8.0,0.73,Maize
0.1001781,26.0,712.0,6.74,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,2.64,10.7,0.73,Maize
0.13,1.76,313.0,6.04,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.29,8.52,0.73,Maize
0.000261711,1.0,428.0,5.2,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.4,16.0,0.73,Maize
0.196323133,6.1,492.0,5.71,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,2.9,13.6,0.73,Maize
0.3,4.24,342.0,5.58,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.97,13.4,0.73,Maize
0.17,27.0,739.0,5.67,16.979166667125,10435.833335,30.153333336,32994.519581729415,4.0,11.0,0.73,Maize
0.133680176,9.0,241.0,6.82,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,2.1,7.9,0.73,Maize
0.1227,2.0,585.0,6.6,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.5,6.0,0.73,Maize
0.252041054,5.91,171.81,6.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.63,2.94,0.73,Maize
0.252041054,3.0,590.0,6.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,3.1,9.0,0.73,Maize
0.135172807,2.6,237.0,6.75,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.2,3.5,0.73,Maize
0.1571,4.0,457.0,5.8,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.3,9.0,0.73,Maize
0.206286546,5.8,533.0,6.5,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.6,6.6,0.73,Maize
0.200703292,24.0,490.0,6.63,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.4,7.5,0.73,Maize
0.171984103,17.3,489.0,5.19,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.6,26.7,0.73,Maize
0.217347627,3.0,532.0,5.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,2.0,11.0,0.73,Maize
0.27,4.98,369.0,4.85,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,1.36,21.8,0.73,Maize
0.214370848,11.62,244.54,5.3,16.979166667125,10435.833335,30.153333336,32994.519581729415,1.84,15.75,0.73,Maize
0.235599614,8.84,729.67,5.7,16.979166667125,10435.833335,30.153333336,32994.519581729415,3.79,11.74,0.73,Maize
0.188346313,6.5,699.0,5.77,19.813333332874997,11714.166665749999,34.526666663,32877.213548060194,2.2,15.6,0.73,Maize
